city,city_ascii,state_id,state_name,county_name,lat,lng,zips
Elkmont,Elkmont,AL,Alabama,Limestone,34.9289,-86.9765,35620
Ezel,Ezel,KY,Kentucky,Morgan,37.892,-83.4446,41425
Panama,Panama,IL,Illinois,Montgomery,39.029,-89.5246,62077
Forbestown,Forbestown,CA,California,Butte,39.53,-121.2689,95941
Wingate,Wingate,IN,Indiana,Montgomery,40.1722,-87.0724,47994
Platte Center,Platte Center,NE,Nebraska,Platte,41.5374,-97.4886,68653
Pigeon Falls,Pigeon Falls,WI,Wisconsin,Trempealeau,44.4247,-91.2082,54773 54758 54760
Rock Hill,Rock Hill,LA,Louisiana,Grant,31.4427,-92.5695,71417
Sledge,Sledge,MS,Mississippi,Quitman,34.4326,-90.2212,38670
West Harrison,West Harrison,IN,Indiana,Dearborn,39.2581,-84.8225,47060
Egg Harbor,Egg Harbor,WI,Wisconsin,Door,45.0528,-87.2826,54209
South Haven,South Haven,KS,Kansas,Sumner,37.0495,-97.4013,67140
College Corner,College Corner,OH,Ohio,Preble,39.5682,-84.8109,45003
Table Rock,Table Rock,NE,Nebraska,Pawnee,40.1783,-96.0887,68447
Royerton,Royerton,IN,Indiana,Delaware,40.2637,-85.3655,47303
Belk,Belk,AL,Alabama,Fayette,33.6517,-87.9286,35545 35555
Faith,Faith,SD,South Dakota,Meade,45.0258,-102.0363,57626
Hanaford,Hanaford,IL,Illinois,Franklin,37.958,-88.8356,62856
Oak Grove,Oak Grove,AR,Arkansas,Carroll,36.4642,-93.4302,72638 72660
Salona,Salona,PA,Pennsylvania,Clinton,41.0838,-77.4586,17751
Granjeno,Granjeno,TX,Texas,Hidalgo,26.1371,-98.3034,78572
Dover,Dover,OK,Oklahoma,Kingfisher,35.9816,-97.9108,73734
Simms,Simms,MT,Montana,Cascade,47.4931,-111.9474,59477
Murray City,Murray City,OH,Ohio,Hocking,39.5097,-82.1678,43144
Claypool,Claypool,IN,Indiana,Kosciusko,41.1306,-85.8826,46510
Livonia Center,Livonia Center,NY,New York,Livingston,42.8211,-77.6421,14487 14488
Vernon Center,Vernon Center,MN,Minnesota,Blue Earth,43.9626,-94.1665,56090
Fort McDermitt,Fort McDermitt,NV,Nevada,Humboldt,41.9655,-117.6394,89421
Belgium,Belgium,IL,Illinois,Vermilion,40.0607,-87.6328,61883
Auburntown,Auburntown,TN,Tennessee,Cannon,35.9511,-86.0969,37016
Blanca,Blanca,CO,Colorado,Costilla,37.4393,-105.5135,81123
Magnetic Springs,Magnetic Springs,OH,Ohio,Union,40.3535,-83.2626,43036 43040
Goodrich,Goodrich,TX,Texas,Polk,30.6092,-94.9467,77335
Glendon,Glendon,PA,Pennsylvania,Northampton,40.6607,-75.2364,18042
Rocky Point,Rocky Point,OR,Oregon,Klamath,42.4482,-122.1096,97601
Wilton,Wilton,MN,Minnesota,Beltrami,47.5071,-94.9985,56601
College Station,College Station,AR,Arkansas,Pulaski,34.7057,-92.2297,72053 72206
Shipshewana Lake,Shipshewana Lake,IN,Indiana,LaGrange,41.6851,-85.6064,46565
Schellsburg,Schellsburg,PA,Pennsylvania,Bedford,40.0481,-78.6434,15559
Agra,Agra,OK,Oklahoma,Lincoln,35.895,-96.8703,74824
Lytton,Lytton,IA,Iowa,Sac,42.4233,-94.8609,50561
Glencoe,Glencoe,KY,Kentucky,Gallatin,38.7253,-84.8238,41046
Stantonville,Stantonville,TN,Tennessee,McNairy,35.1569,-88.4302,38379
Wetmore,Wetmore,KS,Kansas,Nemaha,39.6357,-95.8112,66550
Birdseye,Birdseye,IN,Indiana,Dubois,38.3149,-86.6961,47513
Paguate,Paguate,NM,New Mexico,Cibola,35.1473,-107.3814,87040
Nome,Nome,TX,Texas,Jefferson,30.0364,-94.4063,77629 77613
Chapman,Chapman,NE,Nebraska,Merrick,41.0233,-98.1593,68827
Potsdam,Potsdam,OH,Ohio,Miami,39.9637,-84.4148,45361
McClusky,McClusky,ND,North Dakota,Sheridan,47.484,-100.4426,58463
Dearing,Dearing,KS,Kansas,Montgomery,37.0534,-95.6954,67337 67340
Williamsville,Williamsville,MO,Missouri,Wayne,36.9737,-90.548,63967
East Gillespie,East Gillespie,IL,Illinois,Macoupin,39.1378,-89.8127,62033
Indian Wells,Indian Wells,AZ,Arizona,Navajo,35.4089,-110.1062,86031
Harlansburg,Harlansburg,PA,Pennsylvania,Lawrence,41.0242,-80.1887,16101 16057
Wassaic,Wassaic,NY,New York,Dutchess,41.8064,-73.5593,12592
Townville,Townville,PA,Pennsylvania,Crawford,41.679,-79.8799,16360
Martin,Martin,GA,Georgia,Stephens,34.4856,-83.1985,30557
Aneth,Aneth,UT,Utah,San Juan,37.205,-109.1623,84534
Chauncey,Chauncey,GA,Georgia,Dodge,32.1059,-83.0646,31011
Beaver Crossing,Beaver Crossing,NE,Nebraska,Seward,40.7782,-97.2825,68313
Vernon,Vernon,UT,Utah,Tooele,40.0956,-112.4458,84080
Gaastra,Gaastra,MI,Michigan,Iron,46.0557,-88.605,49927
Nebo,Nebo,IL,Illinois,Pike,39.4421,-90.7882,62355
Norman,Norman,AR,Arkansas,Montgomery,34.4584,-93.6791,71960
Ribera,Ribera,NM,New Mexico,San Miguel,35.37,-105.4441,87560
Morrow,Morrow,AR,Arkansas,Washington,35.8559,-94.4352,72749 72717
Mildred,Mildred,TX,Texas,Navarro,32.0411,-96.3483,75109
Kendrick,Kendrick,ID,Idaho,Latah,46.614,-116.6543,83537
Toston,Toston,MT,Montana,Broadwater,46.1657,-111.4459,59643
East New Market,East New Market,MD,Maryland,Dorchester,38.597,-75.9232,21631
Gagetown,Gagetown,MI,Michigan,Tuscola,43.6572,-83.2449,48735
Tuluksak,Tuluksak,AK,Alaska,Bethel,61.105,-160.9493,99679
Villa Esperanza,Villa Esperanza,PR,Puerto Rico,Toa Baja,18.4262,-66.2311,00949
Fairbanks,Fairbanks,IN,Indiana,Sullivan,39.2195,-87.5222,47849 47850
Christine,Christine,TX,Texas,Atascosa,28.7862,-98.4978,78012
Howell,Howell,UT,Utah,Box Elder,41.7733,-112.445,84316
Evening Shade,Evening Shade,AR,Arkansas,Sharp,36.07,-91.6218,72532
Dill City,Dill City,OK,Oklahoma,Washita,35.2816,-99.1336,73641
Ostrander,Ostrander,MN,Minnesota,Fillmore,43.6137,-92.4263,55961
Liscomb,Liscomb,IA,Iowa,Marshall,42.1912,-93.0063,50148
Grenora,Grenora,ND,North Dakota,Williams,48.6199,-103.9367,58845
Russell,Russell,MN,Minnesota,Lyon,44.3199,-95.9474,56169
Herbst,Herbst,IN,Indiana,Grant,40.5145,-85.7815,46953
Pine Grove,Pine Grove,WV,West Virginia,Wetzel,39.5642,-80.6825,26419
Mount Royal,Mount Royal,PA,Pennsylvania,York,40.0393,-76.8878,17315
Akeley,Akeley,MN,Minnesota,Hubbard,47.0005,-94.728,56433
Fargo,Fargo,OK,Oklahoma,Ellis,36.3743,-99.6221,73840
Gail,Gail,TX,Texas,Borden,32.767,-101.4465,79738
Fancy Farm,Fancy Farm,KY,Kentucky,Graves,36.8003,-88.7928,42039
Bunker,Bunker,MO,Missouri,Dent,37.4574,-91.2121,63629
Weldon,Weldon,IL,Illinois,De Witt,40.1216,-88.7497,61882
Reserve,Reserve,NM,New Mexico,Catron,33.709,-108.7614,87830
Vanderbilt,Vanderbilt,PA,Pennsylvania,Fayette,40.0339,-79.663,15486
Marklesburg,Marklesburg,PA,Pennsylvania,Huntingdon,40.3821,-78.1697,16657
Abbott,Abbott,TX,Texas,Hill,31.8868,-97.0799,76621
Little Ponderosa,Little Ponderosa,OK,Oklahoma,Beaver,36.9612,-100.8782,73950
Onekama,Onekama,MI,Michigan,Manistee,44.3656,-86.2021,49675
North San Ysidro,North San Ysidro,NM,New Mexico,San Miguel,35.4747,-105.5661,87538
Tonkawa Tribal Housing,Tonkawa Tribal Housing,OK,Oklahoma,Kay,36.6697,-97.2662,74653
Waterford,Waterford,OH,Ohio,Washington,39.5407,-81.6424,45786
Avondale,Avondale,MO,Missouri,Clay,39.1545,-94.5452,64117
Alford,Alford,FL,Florida,Jackson,30.6967,-85.3953,32420
Mount Clare,Mount Clare,IL,Illinois,Macoupin,39.1003,-89.8252,62033 62009
Barrett,Barrett,MN,Minnesota,Grant,45.9124,-95.8943,56311
Chandler,Chandler,MN,Minnesota,Murray,43.9306,-95.9512,56122
New Ulm,New Ulm,TX,Texas,Austin,29.8874,-96.4913,78950
Grandfalls,Grandfalls,TX,Texas,Ward,31.3405,-102.8544,79742
Helmsburg,Helmsburg,IN,Indiana,Brown,39.2653,-86.2928,46160 47448 47435
Crawfordsville,Crawfordsville,IA,Iowa,Washington,41.2139,-91.5366,52621
Witmer,Witmer,PA,Pennsylvania,Lancaster,40.05,-76.2114,17505 17602 17601 17585
Eros,Eros,LA,Louisiana,Jackson,32.3926,-92.4239,71238
St. Martin,St. Martin,MN,Minnesota,Stearns,45.5028,-94.6676,56376 56362
Nespelem Community,Nespelem Community,WA,Washington,Okanogan,48.1715,-119.0244,99155
Kings,Kings,IL,Illinois,Ogle,42.0031,-89.107,61068
Finley,Finley,ND,North Dakota,Steele,47.5125,-97.8373,58230
Eastman,Eastman,WI,Wisconsin,Crawford,43.1622,-91.0254,54626
Lenox,Lenox,TN,Tennessee,Dyer,36.0876,-89.4972,38024 38047
Leon,Leon,WV,West Virginia,Mason,38.7471,-81.9555,25123
Spencerville,Spencerville,IN,Indiana,DeKalb,41.2831,-84.9219,46788
Willis Wharf,Willis Wharf,VA,Virginia,Northampton,37.5176,-75.8089,23486 23350
Latham,Latham,IL,Illinois,Logan,39.9669,-89.1623,62543
Lane,Lane,OK,Oklahoma,Atoka,34.2997,-95.9894,74555 74525
Douglassville,Douglassville,PA,Pennsylvania,Berks,40.2577,-75.7251,19518
Hartwick Seminary,Hartwick Seminary,NY,New York,Otsego,42.6522,-74.9602,13326 13807
New Post,New Post,WI,Wisconsin,Sawyer,45.8964,-91.1929,54843 54828
Holiday Lake,Holiday Lake,IA,Iowa,Poweshiek,41.8175,-92.4529,52211
Kangley,Kangley,IL,Illinois,LaSalle,41.148,-88.8722,61364
Roy,Roy,NM,New Mexico,Harding,35.9451,-104.1963,87743
Perry,Perry,AR,Arkansas,Perry,35.0459,-92.7948,72125
Malta,Malta,ID,Idaho,Cassia,42.3075,-113.3694,83342
Leary,Leary,GA,Georgia,Calhoun,31.4847,-84.5133,39862
Somerville,Somerville,OH,Ohio,Butler,39.5639,-84.6391,45064
Taloga,Taloga,OK,Oklahoma,Dewey,36.0402,-98.964,73667
Freeborn,Freeborn,MN,Minnesota,Freeborn,43.7659,-93.5642,56032
Palisade,Palisade,NE,Nebraska,Hitchcock,40.3483,-101.1075,69040
Light Oak,Light Oak,NC,North Carolina,Cleveland,35.2867,-81.4775,28150 28152
Beaverville,Beaverville,IL,Illinois,Iroquois,40.9534,-87.6546,60912
Lyle,Lyle,WA,Washington,Klickitat,45.6956,-121.2805,98635
Hope,Hope,ND,North Dakota,Steele,47.3244,-97.7191,58046
Lewisville,Lewisville,IN,Indiana,Henry,39.8068,-85.3529,47352
Griffithville,Griffithville,AR,Arkansas,White,35.1231,-91.6449,72060
Numidia,Numidia,PA,Pennsylvania,Columbia,40.8783,-76.4034,17820
Hunts Point,Hunts Point,WA,Washington,King,47.647,-122.2306,98004 98039
Lomax,Lomax,IL,Illinois,Henderson,40.6792,-91.0754,61454
Denton,Denton,GA,Georgia,Jeff Davis,31.7222,-82.6968,31532
Oak Creek Canyon,Oak Creek Canyon,AZ,Arizona,Coconino,34.949,-111.7505,86336
Copper Mountain,Copper Mountain,CO,Colorado,Summit,39.4769,-106.2011,80443
Clifton,Clifton,VA,Virginia,Fairfax,38.7802,-77.3866,20124
Santa Clara,Santa Clara,PR,Puerto Rico,Aguas Buenas,18.211,-66.132,00703
Hadar,Hadar,NE,Nebraska,Pierce,42.1072,-97.451,68701 68738
Mound Valley,Mound Valley,KS,Kansas,Labette,37.2071,-95.4046,67354
Gilbert,Gilbert,WV,West Virginia,Mingo,37.6142,-81.8689,25621
East Dailey,East Dailey,WV,West Virginia,Randolph,38.7795,-79.8911,26253
New Douglas,New Douglas,IL,Illinois,Madison,38.9697,-89.6665,62074
Pitsburg,Pitsburg,OH,Ohio,Darke,39.9871,-84.488,45358
Emmons,Emmons,MN,Minnesota,Freeborn,43.5071,-93.485,56029
Candelero Abajo,Candelero Abajo,PR,Puerto Rico,Humacao,18.0942,-65.8165,00791
Picacho,Picacho,AZ,Arizona,Pinal,32.709,-111.4909,85131 85141
Lakeridge,Lakeridge,NV,Nevada,Douglas,39.0382,-119.9397,89413
Paxton,Paxton,IN,Indiana,Sullivan,39.0212,-87.3886,47865 47882 47838
Melvin Village,Melvin Village,NH,New Hampshire,Carroll,43.6896,-71.3064,03853 03850
Havana,Havana,AR,Arkansas,Yell,35.1098,-93.526,72842
Wyano,Wyano,PA,Pennsylvania,Westmoreland,40.2015,-79.6939,15089 15695 15679
Casa Colorada,Casa Colorada,NM,New Mexico,Valencia,34.5534,-106.742,87002
Whiteash,Whiteash,IL,Illinois,Williamson,37.7853,-88.9294,62959
Trenton,Trenton,SC,South Carolina,Edgefield,33.7401,-81.8404,29847
Minburn,Minburn,IA,Iowa,Dallas,41.7576,-94.0285,50167
St. Marie,St. Marie,MT,Montana,Valley,48.4053,-106.4986,59230 59231
Carytown,Carytown,MO,Missouri,Jasper,37.2616,-94.3344,64836
Cedar Point,Cedar Point,TX,Texas,Polk,30.7975,-95.0749,77351
Newburg,Newburg,MO,Missouri,Phelps,37.916,-91.9004,65550
Middletown,Middletown,IA,Iowa,Des Moines,40.8279,-91.2622,52638
Staunton,Staunton,IN,Indiana,Clay,39.4864,-87.189,47881 47834
Nellie,Nellie,OH,Ohio,Coshocton,40.3384,-82.0713,43844
Wainiha,Wainiha,HI,Hawaii,Kauai,22.1984,-159.5458,96714
Warren City,Warren City,TX,Texas,Gregg,32.553,-94.9056,75647
Fort Thomas,Fort Thomas,AZ,Arizona,Graham,33.0222,-109.9665,85536
Tradewinds,Tradewinds,TX,Texas,San Patricio,27.995,-97.2602,78390
Loma Mar,Loma Mar,CA,California,San Mateo,37.2658,-122.3007,94021
Moore,Moore,ID,Idaho,Butte,43.7344,-113.3675,83255
Glen Ridge,Glen Ridge,FL,Florida,Palm Beach,26.6714,-80.0751,33406
Grandview Lake,Grandview Lake,IN,Indiana,Bartholomew,39.1523,-86.0464,47201
Jemez Springs,Jemez Springs,NM,New Mexico,Sandoval,35.7732,-106.6909,87025
Gilbert,Gilbert,LA,Louisiana,Franklin,32.0507,-91.6567,71336
Ionia,Ionia,IA,Iowa,Chickasaw,43.0359,-92.4584,50645
East Hodge,East Hodge,LA,Louisiana,Jackson,32.2776,-92.714,71247
Marblemount,Marblemount,WA,Washington,Skagit,48.5418,-121.4397,98267
Chickaloon,Chickaloon,AK,Alaska,Matanuska-Susitna,61.804,-148.4103,99674
Royal Lakes,Royal Lakes,IL,Illinois,Macoupin,39.1117,-89.9607,62685
Montgomery,Montgomery,MI,Michigan,Hillsdale,41.7775,-84.8064,49255
Elmira,Elmira,OR,Oregon,Lane,44.07,-123.3588,97437
Clutier,Clutier,IA,Iowa,Tama,42.0793,-92.4036,52217
Skyland,Skyland,NV,Nevada,Douglas,39.0265,-119.9221,89448
Cobalt,Cobalt,MO,Missouri,Madison,37.5454,-90.2876,63645
New Albany,New Albany,PA,Pennsylvania,Bradford,41.6003,-76.4445,18833
Bennington,Bennington,OK,Oklahoma,Bryan,34.0038,-96.0376,74723
Table Grove,Table Grove,IL,Illinois,Fulton,40.365,-90.4252,61482
New Riegel,New Riegel,OH,Ohio,Seneca,41.052,-83.3191,44853
New Odanah,New Odanah,WI,Wisconsin,Ashland,46.5986,-90.6509,54806 54861
Linwood,Linwood,KS,Kansas,Leavenworth,39.0019,-95.0362,66052
Hinkleville,Hinkleville,WV,West Virginia,Upshur,38.924,-80.2636,26201
Fountain,Fountain,NC,North Carolina,Pitt,35.6721,-77.6317,27829
Harrisonburg,Harrisonburg,LA,Louisiana,Catahoula,31.7681,-91.825,71343 71340
Hersey,Hersey,MI,Michigan,Osceola,43.8513,-85.4419,49639
Brownsboro Village,Brownsboro Village,KY,Kentucky,Jefferson,38.2629,-85.6659,40207
Sherrodsville,Sherrodsville,OH,Ohio,Carroll,40.4945,-81.2441,44675
Clarence,Clarence,LA,Louisiana,Natchitoches,31.8198,-93.0292,71457 71414
Okolona,Okolona,AR,Arkansas,Clark,34.0005,-93.3377,71962
Tremont,Tremont,MS,Mississippi,Itawamba,34.2326,-88.2507,38876
Bayview,Bayview,NC,North Carolina,Beaufort,35.4414,-76.7928,27808
Lost Creek,Lost Creek,WV,West Virginia,Harrison,39.1628,-80.3483,26385
Centertown,Centertown,MO,Missouri,Cole,38.618,-92.409,65023
Gillisonville,Gillisonville,SC,South Carolina,Jasper,32.6116,-81.0001,29936
North Vandergrift,North Vandergrift,PA,Pennsylvania,Armstrong,40.6085,-79.5561,15690
Sidman,Sidman,PA,Pennsylvania,Cambria,40.3235,-78.7523,15955
Hilham,Hilham,TN,Tennessee,Overton,36.41,-85.4421,38568 38570
Morse,Morse,TX,Texas,Hansford,36.066,-101.4769,79062
Casstown,Casstown,OH,Ohio,Miami,40.0528,-84.1285,45312
Delight,Delight,AR,Arkansas,Pike,34.0301,-93.5072,71940
Nelson,Nelson,AZ,Arizona,Pima,32.4298,-111.2649,85653
Mobile City,Mobile City,TX,Texas,Rockwall,32.9228,-96.4111,75087
Dixon,Dixon,WY,Wyoming,Carbon,41.0345,-107.5356,82323
Stinesville,Stinesville,IN,Indiana,Monroe,39.3,-86.6498,47464
Ozora,Ozora,MO,Missouri,Ste. Genevieve,37.8667,-90.0518,63670 63673
Clarksdale,Clarksdale,MO,Missouri,DeKalb,39.8139,-94.5508,64430
Hamilton,Hamilton,MS,Mississippi,Monroe,33.746,-88.4095,39746
Grand Lake,Grand Lake,CO,Colorado,Grand,40.2502,-105.8232,80447
Fairmount,Fairmount,ND,North Dakota,Richland,46.0547,-96.6029,58030
Cyrus,Cyrus,MN,Minnesota,Pope,45.6147,-95.7381,56323
Austinburg,Austinburg,OH,Ohio,Ashtabula,41.7692,-80.8556,44010
Whiting,Whiting,KS,Kansas,Jackson,39.5878,-95.6112,66552
Manns Choice,Manns Choice,PA,Pennsylvania,Bedford,40.0035,-78.5912,15550
Buckman,Buckman,MN,Minnesota,Morrison,45.8973,-94.094,56364 56317
Harrodsburg,Harrodsburg,IN,Indiana,Monroe,39.018,-86.5532,47403 47434 47462
Deep River,Deep River,IA,Iowa,Poweshiek,41.5816,-92.3729,52222
Lu Verne,Lu Verne,IA,Iowa,Humboldt,42.9095,-94.0836,50560
Blandburg,Blandburg,PA,Pennsylvania,Cambria,40.6837,-78.4159,16619
Addieville,Addieville,IL,Illinois,Washington,38.3913,-89.4865,62214
Thornton,Thornton,AR,Arkansas,Calhoun,33.7756,-92.4889,71766
Boyne Falls,Boyne Falls,MI,Michigan,Charlevoix,45.1678,-84.9131,49713
Mesa Vista,Mesa Vista,CA,California,Alpine,38.8102,-119.8033,96120
Gillsville,Gillsville,GA,Georgia,Hall,34.3085,-83.6352,30543
Breedsville,Breedsville,MI,Michigan,Van Buren,42.3489,-86.0716,49056 49027
East Laurinburg,East Laurinburg,NC,North Carolina,Scotland,34.7691,-79.445,28352
Silver Lake,Silver Lake,OR,Oregon,Lake,43.1264,-121.0495,97638
Greenleaf,Greenleaf,KS,Kansas,Washington,39.7273,-96.98,66943
Heckscherville,Heckscherville,PA,Pennsylvania,Schuylkill,40.721,-76.2669,17901
Waltonville,Waltonville,IL,Illinois,Jefferson,38.2141,-89.0381,62894
Santa Cruz,Santa Cruz,TX,Texas,Starr,26.3537,-98.7676,78582
Greensboro,Greensboro,PA,Pennsylvania,Greene,39.7921,-79.9126,15338
St. Johns,St. Johns,OH,Ohio,Auglaize,40.5558,-84.0796,45884 45895
Buena Vista,Buena Vista,PA,Pennsylvania,Allegheny,40.276,-79.8001,15037 15018
Glen Echo,Glen Echo,MD,Maryland,Montgomery,38.9683,-77.1412,20812
Plaza,Plaza,ND,North Dakota,Mountrail,48.026,-101.9594,58771
Delphos,Delphos,KS,Kansas,Ottawa,39.2744,-97.7653,67436
Martinsburg,Martinsburg,OH,Ohio,Knox,40.2696,-82.3543,43080 43037
Pottersville,Pottersville,NJ,New Jersey,Hunterdon,40.7133,-74.7253,07931 07979
Fairhaven,Fairhaven,CA,California,Humboldt,40.7884,-124.2014,95564
Templeton,Templeton,IA,Iowa,Carroll,41.918,-94.9413,51463
Forgan,Forgan,OK,Oklahoma,Beaver,36.907,-100.5381,73938
Wilburn,Wilburn,AR,Arkansas,Cleburne,35.5087,-91.8884,72543 72179
Dupont,Dupont,OH,Ohio,Putnam,41.0547,-84.3011,45827 45831 45837
Yeehaw Junction,Yeehaw Junction,FL,Florida,Osceola,27.6993,-80.8871,34972
Burdett,Burdett,KS,Kansas,Pawnee,38.1935,-99.5264,67523
Greasewood,Greasewood,AZ,Arizona,Navajo,35.5279,-109.8614,86505
Keo,Keo,AR,Arkansas,Lonoke,34.609,-92.0102,72083 72046
Nixon,Nixon,NV,Nevada,Washoe,39.828,-119.3589,89424
Royal,Royal,IL,Illinois,Champaign,40.193,-87.9721,61871
Bellflower,Bellflower,MO,Missouri,Montgomery,39.0038,-91.3521,63333
Bombay Beach,Bombay Beach,CA,California,Imperial,33.3556,-115.7269,92257
Rose Hill Acres,Rose Hill Acres,TX,Texas,Hardin,30.1933,-94.193,77657
Sylvan Grove,Sylvan Grove,KS,Kansas,Lincoln,39.0123,-98.3944,67481
Bancroft,Bancroft,ID,Idaho,Caribou,42.7202,-111.883,83217
Martin City,Martin City,MT,Montana,Flathead,48.3935,-114.0308,59926 59913
East Arcadia,East Arcadia,NC,North Carolina,Bladen,34.3816,-78.3231,28456
Vann Crossroads,Vann Crossroads,NC,North Carolina,Sampson,35.1697,-78.4026,28328 28366
Bainville,Bainville,MT,Montana,Roosevelt,48.147,-104.2264,59212
Millsboro,Millsboro,PA,Pennsylvania,Washington,39.9902,-80.0023,15348 15333
Glen Arbor,Glen Arbor,MI,Michigan,Leelanau,44.896,-85.9899,49636
Beal City,Beal City,MI,Michigan,Isabella,43.6692,-84.9086,48893 48858
Ransom,Ransom,IL,Illinois,LaSalle,41.1586,-88.6542,60470
Gary City,Gary City,TX,Texas,Panola,32.0277,-94.3679,75643
Martinton,Martinton,IL,Illinois,Iroquois,40.9153,-87.7264,60951
Rienzi,Rienzi,MS,Mississippi,Alcorn,34.7633,-88.534,38865
Excelsior Estates,Excelsior Estates,MO,Missouri,Ray,39.39,-94.2082,64062
Heron,Heron,MT,Montana,Sanders,48.0637,-115.98,59844
Burbank,Burbank,OH,Ohio,Wayne,40.9862,-81.9949,44214
McConnells,McConnells,SC,South Carolina,York,34.8695,-81.2266,29726
Copper Center,Copper Center,AK,Alaska,Copper River,61.9845,-145.3544,99573
Mingus,Mingus,TX,Texas,Palo Pinto,32.5363,-98.4249,76463
Oden,Oden,AR,Arkansas,Montgomery,34.6215,-93.7862,71961
Waverly,Waverly,AL,Alabama,Chambers,32.7333,-85.5764,36879
Akron,Akron,MI,Michigan,Tuscola,43.5667,-83.5143,48701
Anon Raices,Anon Raices,PR,Puerto Rico,Ponce,18.1389,-66.5856,00780
Edmondson,Edmondson,AR,Arkansas,Crittenden,35.105,-90.3054,72376 72332
Melvin,Melvin,IA,Iowa,Osceola,43.2866,-95.609,51350
Kaw City,Kaw City,OK,Oklahoma,Kay,36.7675,-96.8602,74641
Meansville,Meansville,GA,Georgia,Pike,33.0508,-84.3082,30256
Clatonia,Clatonia,NE,Nebraska,Gage,40.4654,-96.8512,68328
Mount Pleasant,Mount Pleasant,AR,Arkansas,Izard,35.9819,-91.7771,72561
Arthur,Arthur,IN,Indiana,Pike,38.3406,-87.2458,47598
Johnson,Johnson,NE,Nebraska,Nemaha,40.4106,-95.9996,68378
Skamokawa Valley,Skamokawa Valley,WA,Washington,Wahkiakum,46.3004,-123.4243,98647 98612
Vesta,Vesta,MN,Minnesota,Redwood,44.5067,-95.4139,56292
Strawberry,Strawberry,AR,Arkansas,Lawrence,35.9665,-91.3211,72469
St. Libory,St. Libory,NE,Nebraska,Howard,41.0822,-98.359,68872
New Meadows,New Meadows,ID,Idaho,Adams,44.9712,-116.2857,83654
Vanlue,Vanlue,OH,Ohio,Hancock,40.9752,-83.4825,45890
Chaseburg,Chaseburg,WI,Wisconsin,Vernon,43.6598,-91.0968,54621
Barber,Barber,OK,Oklahoma,Cherokee,35.7562,-94.8414,74931 74471
Pine Village,Pine Village,IN,Indiana,Warren,40.4495,-87.2534,47975
Gordonville,Gordonville,AL,Alabama,Lowndes,32.1489,-86.6995,36040
Bayard,Bayard,WV,West Virginia,Grant,39.2711,-79.3662,26707
North Washington,North Washington,CO,Colorado,Adams,39.8084,-104.9792,80216 80221 80229
Deal Island,Deal Island,MD,Maryland,Somerset,38.1444,-75.9417,21821
Gatesville,Gatesville,NC,North Carolina,Gates,36.4072,-76.7566,27938
Cullomburg,Cullomburg,AL,Alabama,Choctaw,31.7131,-88.2917,36919
Colony,Colony,KS,Kansas,Anderson,38.0712,-95.3629,66015
Virgil,Virgil,IL,Illinois,Kane,41.9557,-88.529,60151
Gentryville,Gentryville,IN,Indiana,Spencer,38.1091,-87.0316,47537
Montrose,Montrose,WV,West Virginia,Randolph,39.0673,-79.8143,26283
Arenzville,Arenzville,IL,Illinois,Cass,39.8805,-90.3706,62611
Rock Springs,Rock Springs,WI,Wisconsin,Sauk,43.479,-89.9177,53961
Yaak,Yaak,MT,Montana,Lincoln,48.8647,-115.6777,59935
Mountain Ranch,Mountain Ranch,CA,California,Calaveras,38.2117,-120.5311,95246
Spartansburg,Spartansburg,PA,Pennsylvania,Crawford,41.8241,-79.6829,16434
Angie,Angie,LA,Louisiana,Washington,30.9633,-89.8177,70426
Amboy,Amboy,IN,Indiana,Miami,40.6017,-85.9272,46911
Harbor Island,Harbor Island,SC,South Carolina,Beaufort,32.4033,-80.4377,29920
New Pittsburg,New Pittsburg,OH,Ohio,Wayne,40.8416,-82.0989,44691
Woodside,Woodside,DE,Delaware,Kent,39.0711,-75.5677,19943 19904 19980
Tunnelhill,Tunnelhill,PA,Pennsylvania,Blair,40.4782,-78.5423,16641
Proctorsville,Proctorsville,VT,Vermont,Windsor,43.381,-72.6373,05153 05142
Goose Lake,Goose Lake,IA,Iowa,Clinton,41.9676,-90.3817,52750
Merriam,Merriam,IN,Indiana,Noble,41.2873,-85.4344,46723 46701
Nashua,Nashua,MT,Montana,Valley,48.1336,-106.3571,59248
New Miami Colony,New Miami Colony,MT,Montana,Pondera,48.1912,-112.2804,59425
Cameron,Cameron,OK,Oklahoma,Le Flore,35.1374,-94.5393,74932
Wildwood,Wildwood,TX,Texas,Hardin,30.5256,-94.4456,77625 77663
Anderson,Anderson,AL,Alabama,Lauderdale,34.9147,-87.2716,35610
